,start_station_and_time,end_station_and_time,inspector_id
39,FKW@Mon16:41:00,FKW@Mon16:43:00,1
40,FKW@Mon16:43:00,HJD@Mon16:57:00,1
41,HJD@Mon16:57:00,HJD@Mon17:02:00,1
42,HJD@Mon17:02:00,FKW@Mon17:14:00,1
43,FKW@Mon17:14:00,FKW@Mon17:16:00,1
44,FKW@Mon17:16:00,FKHM@Mon17:33:00,1
45,FKHM@Mon17:33:00,FFU@Mon17:45:00,1
46,FFU@Mon17:45:00,FFU@Mon17:47:00,1
47,FFU@Mon17:47:00,FFD@Mon17:57:00,1
48,FFD@Mon17:57:00,FSA@Mon18:06:00,1
49,FSA@Mon18:06:00,FHME@Mon18:19:00,1
50,FHME@Mon18:19:00,FWFG@Mon18:25:00,1
51,FWFG@Mon18:25:00,FHN@Mon18:27:00,1
52,FHN@Mon18:27:00,FHN@Mon18:29:00,1
53,FHN@Mon18:29:00,FO@Mon18:37:00,1
54,FO@Mon18:37:00,FFS@Mon18:40:00,1
55,FFS@Mon18:40:00,FMST@Mon18:42:00,1
56,FMST@Mon18:42:00,FF@Mon18:44:00,1
57,FF@Mon18:44:00,FF@Mon18:50:00,1
58,FF@Mon18:50:00,FMST@Mon18:52:00,1
59,FMST@Mon18:52:00,FGE@Mon19:08:00,1
60,FGE@Mon19:08:00,FLP@Mon19:19:00,1
61,FLP@Mon19:19:00,RM@Mon19:27:00,1
62,RM@Mon19:27:00,RM@Mon19:29:00,1
63,RM@Mon19:29:00,RM@Mon19:32:00,1
64,RM@Mon19:32:00,RM@Mon19:36:00,1
65,RM@Mon19:36:00,RP@Mon19:40:00,1
66,RP@Mon19:40:00,RSAB@Mon19:48:00,1
67,RSAB@Mon19:48:00,RGN@Mon19:50:00,1
68,RGN@Mon19:50:00,RK@Mon19:58:00,1
69,RK@Mon19:58:00,RK@Mon20:00:00,1
70,RK@Mon20:00:00,RDRM@Mon20:07:00,1
71,RDRM@Mon20:07:00,sink_1,1
72,source_2,HH@Mon08:41:00,2
73,HH@Mon08:41:00,HWU@Mon08:47:00,2
74,HWU@Mon08:47:00,HHML@Mon08:47:00,2
75,HHML@Mon08:47:00,HHML@Mon09:47:00,2
76,HHML@Mon09:47:00,HSOR@Mon09:54:00,2
77,HSOR@Mon09:54:00,HAL@Mon09:58:00,2
78,HAL@Mon09:58:00,HORX@Mon10:03:00,2
79,HORX@Mon10:03:00,HG@Mon10:15:00,2
80,HG@Mon10:15:00,HG@Mon10:17:00,2
81,HG@Mon10:17:00,HJD@Mon10:24:00,2
82,HJD@Mon10:24:00,FKW@Mon10:36:00,2
83,FKW@Mon10:36:00,FKW@Mon10:38:00,2
84,FKW@Mon10:38:00,FKHM@Mon10:56:00,2
85,FKHM@Mon10:56:00,FFU@Mon11:07:00,2
86,FFU@Mon11:07:00,FFU@Mon11:09:00,2
87,FFU@Mon11:09:00,FFU@Mon11:11:00,2
88,FFU@Mon11:11:00,FKHM@Mon11:25:00,2
89,FKHM@Mon11:25:00,FKW@Mon11:41:00,2
90,FKW@Mon11:41:00,FKW@Mon11:43:00,2
91,FKW@Mon11:43:00,HJD@Mon11:57:00,2
92,HJD@Mon11:57:00,HG@Mon12:01:00,2
93,HG@Mon12:01:00,HG@Mon12:02:00,2
94,HG@Mon12:02:00,HJD@Mon12:09:00,2
95,HJD@Mon12:09:00,FKW@Mon12:21:00,2
96,FKW@Mon12:21:00,FKW@Mon12:22:00,2
97,FKW@Mon12:22:00,HJD@Mon12:36:00,2
98,HJD@Mon12:36:00,HG@Mon12:41:00,2
99,HG@Mon12:41:00,HG@Mon12:43:00,2
100,HG@Mon12:43:00,HORX@Mon12:56:00,2
101,HORX@Mon12:56:00,HAL@Mon13:01:00,2
102,HAL@Mon13:01:00,HSOR@Mon13:05:00,2
103,HSOR@Mon13:05:00,HHML@Mon13:12:00,2
104,HHML@Mon13:12:00,HWU@Mon13:12:00,2
105,HWU@Mon13:12:00,HH@Mon13:17:00,2
106,HH@Mon13:17:00,HH@Mon13:20:00,2
107,HH@Mon13:20:00,HH@Mon13:21:00,2
108,HH@Mon13:21:00,HH@Mon13:26:00,2
109,HH@Mon13:26:00,HWU@Mon13:32:00,2
110,HWU@Mon13:32:00,HHML@Mon13:32:00,2
111,HHML@Mon13:32:00,HSOR@Mon13:39:00,2
112,HSOR@Mon13:39:00,HAL@Mon13:43:00,2
113,HAL@Mon13:43:00,HORX@Mon13:49:00,2
114,HORX@Mon13:49:00,HG@Mon14:00:00,2
115,HG@Mon14:00:00,HG@Mon14:01:00,2
116,HG@Mon14:01:00,HG@Mon14:02:00,2
117,HG@Mon14:02:00,HG@Mon14:03:00,2
118,HG@Mon14:03:00,HORX@Mon14:15:00,2
119,HORX@Mon14:15:00,HAL@Mon14:21:00,2
120,HAL@Mon14:21:00,HSOR@Mon14:25:00,2
121,HSOR@Mon14:25:00,HHI@Mon14:32:00,2
122,HHI@Mon14:32:00,HHI@Mon14:34:00,2
123,HHI@Mon14:34:00,HGGL@Mon14:52:00,2
124,HGGL@Mon14:52:00,HBS@Mon14:57:00,2
125,HBS@Mon14:57:00,HBS@Mon14:58:00,2
126,HBS@Mon14:58:00,HGGL@Mon15:03:00,2
127,HGGL@Mon15:03:00,HHI@Mon15:23:00,2
128,HHI@Mon15:23:00,HHI@Mon15:25:00,2
129,HHI@Mon15:25:00,HSOR@Mon15:32:00,2
130,HSOR@Mon15:32:00,HAL@Mon15:37:00,2
131,HAL@Mon15:37:00,HORX@Mon15:42:00,2
132,HORX@Mon15:42:00,HG@Mon15:53:00,2
133,HG@Mon15:53:00,HG@Mon15:54:00,2
134,HG@Mon15:54:00,HG@Mon15:55:00,2
135,HG@Mon15:55:00,HG@Mon15:56:00,2
136,HG@Mon15:56:00,HORX@Mon16:10:00,2
137,HORX@Mon16:10:00,HAL@Mon16:15:00,2
138,HAL@Mon16:15:00,HSOR@Mon16:19:00,2
139,HSOR@Mon16:19:00,HHML@Mon16:26:00,2
140,HHML@Mon16:26:00,HWU@Mon16:26:00,2
141,HWU@Mon16:26:00,HH@Mon16:32:00,2
142,HH@Mon16:32:00,sink_2,2
143,source_3,RDRM@Mon10:43:00,3
144,RDRM@Mon10:43:00,RK@Mon10:49:00,3
145,RK@Mon10:49:00,RK@Mon10:51:00,3
146,RK@Mon10:51:00,RGN@Mon11:00:00,3
147,RGN@Mon11:00:00,RSAB@Mon11:02:00,3
148,RSAB@Mon11:02:00,RP@Mon11:10:00,3
149,RP@Mon11:10:00,RM@Mon11:14:00,3
150,RM@Mon11:14:00,RM@Mon11:16:00,3
151,RM@Mon11:16:00,FLP@Mon11:24:00,3
152,FLP@Mon11:24:00,FGE@Mon11:34:00,3
153,FGE@Mon11:34:00,FGE@Mon11:35:00,3
154,FGE@Mon11:35:00,FLP@Mon11:47:00,3
155,FLP@Mon11:47:00,RM@Mon11:54:00,3
156,RM@Mon11:54:00,RM@Mon11:56:00,3
157,RM@Mon11:56:00,RP@Mon12:00:00,3
158,RP@Mon12:00:00,RSAB@Mon12:07:00,3
159,RSAB@Mon12:07:00,RROL@Mon12:11:00,3
160,RROL@Mon12:11:00,TV@Mon12:20:00,3
161,TV@Mon12:20:00,TSZ@Mon12:28:00,3
162,TSZ@Mon12:28:00,TS@Mon12:35:00,3
163,TS@Mon12:35:00,TS@Mon12:47:00,3
164,TS@Mon12:47:00,TS@Mon12:51:00,3
165,TS@Mon12:51:00,TSZ@Mon12:57:00,3
166,TSZ@Mon12:57:00,TV@Mon13:05:00,3
167,TV@Mon13:05:00,RROL@Mon13:13:00,3
168,RROL@Mon13:13:00,RSAB@Mon13:17:00,3
169,RSAB@Mon13:17:00,RP@Mon13:24:00,3
170,RP@Mon13:24:00,RM@Mon13:29:00,3
171,RM@Mon13:29:00,RM@Mon13:32:00,3
172,RM@Mon13:32:00,FLP@Mon13:40:00,3
173,FLP@Mon13:40:00,FGE@Mon13:50:00,3
174,FGE@Mon13:50:00,FMST@Mon14:06:00,3
175,FMST@Mon14:06:00,FF@Mon14:08:00,3
176,FF@Mon14:08:00,FF@Mon14:13:00,3
177,FF@Mon14:13:00,FMST@Mon14:15:00,3
178,FMST@Mon14:15:00,FFS@Mon14:17:00,3
179,FFS@Mon14:17:00,FO@Mon14:20:00,3
180,FO@Mon14:20:00,FHN@Mon14:27:00,3
181,FHN@Mon14:27:00,FHN@Mon14:29:00,3
182,FHN@Mon14:29:00,FWFG@Mon14:31:00,3
183,FWFG@Mon14:31:00,FHME@Mon14:38:00,3
184,FHME@Mon14:38:00,FWFG@Mon14:43:00,3
185,FWFG@Mon14:43:00,FHN@Mon14:45:00,3
186,FHN@Mon14:45:00,FO@Mon14:52:00,3
187,FO@Mon14:52:00,FFS@Mon14:55:00,3
188,FFS@Mon14:55:00,FMST@Mon14:58:00,3
189,FMST@Mon14:58:00,FF@Mon15:00:00,3
190,FF@Mon15:00:00,FF@Mon15:05:00,3
191,FF@Mon15:05:00,FGUR@Mon15:08:00,3
192,FGUR@Mon15:08:00,FGUR@Mon16:08:00,3
193,FGUR@Mon16:08:00,FNI@Mon16:10:00,3
194,FNI@Mon16:10:00,FGE@Mon16:24:00,3
195,FGE@Mon16:24:00,FLP@Mon16:36:00,3
196,FLP@Mon16:36:00,RM@Mon16:43:00,3
197,RM@Mon16:43:00,RM@Mon16:45:00,3
198,RM@Mon16:45:00,RP@Mon16:49:00,3
199,RP@Mon16:49:00,RSAB@Mon16:57:00,3
200,RSAB@Mon16:57:00,RGN@Mon16:59:00,3
201,RGN@Mon16:59:00,RK@Mon17:08:00,3
202,RK@Mon17:08:00,RK@Mon17:10:00,3
203,RK@Mon17:10:00,RDRM@Mon17:16:00,3
204,RDRM@Mon17:16:00,sink_3,3
