,start_station_and_time,end_station_and_time,inspector_id
130,HG@Mon20:54:00,HG@Mon20:55:00,3
131,HG@Mon20:55:00,HJD@Mon21:02:00,3
132,HJD@Mon21:02:00,FKW@Mon21:14:00,3
133,FKW@Mon21:14:00,FKW@Mon21:16:00,3
134,FKW@Mon21:16:00,FKHM@Mon21:33:00,3
135,FKHM@Mon21:33:00,FFU@Mon21:45:00,3
136,FFU@Mon21:45:00,FFU@Mon21:47:00,3
137,FFU@Mon21:47:00,FFD@Mon21:57:00,3
138,FFD@Mon21:57:00,FFD@Mon21:59:00,3
139,FFD@Mon21:59:00,FFU@Mon22:09:00,3
140,FFU@Mon22:09:00,FFU@Mon22:11:00,3
141,FFU@Mon22:11:00,FKHM@Mon22:25:00,3
142,FKHM@Mon22:25:00,FKW@Mon22:41:00,3
143,FKW@Mon22:41:00,FKW@Mon22:43:00,3
144,FKW@Mon22:43:00,HJD@Mon22:57:00,3
145,HJD@Mon22:57:00,HG@Mon23:03:00,3
146,HG@Mon23:03:00,HG@Mon23:05:00,3
147,HG@Mon23:05:00,HN@Mon23:15:00,3
148,HN@Mon23:15:00,HK@Mon23:26:00,3
149,HK@Mon23:26:00,HHML@Mon23:55:00,3
150,HHML@Mon23:55:00,HWU@Mon23:56:00,3
151,HWU@Mon23:56:00,HH@Tue00:02:00,3
152,HH@Tue00:02:00,sink_3,3
153,source_4,HH@Mon01:50:00,4
154,HH@Mon01:50:00,HWU@Mon01:55:00,4
155,HWU@Mon01:55:00,HHML@Mon01:56:00,4
156,HHML@Mon01:56:00,HK@Mon02:25:00,4
157,HK@Mon02:25:00,HN@Mon02:36:00,4
158,HN@Mon02:36:00,HG@Mon02:45:00,4
159,HG@Mon02:45:00,HG@Mon02:47:00,4
160,HG@Mon02:47:00,HEBG@Mon02:59:00,4
161,HEBG@Mon02:59:00,FB@Mon03:37:00,4
162,FB@Mon03:37:00,FBHF@Mon03:45:00,4
163,FBHF@Mon03:45:00,FBHF@Mon03:47:00,4
164,FBHF@Mon03:47:00,FFU@Mon04:16:00,4
165,FFU@Mon04:16:00,FFU@Mon04:18:00,4
166,FFU@Mon04:18:00,FFD@Mon04:28:00,4
167,FFD@Mon04:28:00,FSA@Mon04:38:00,4
168,FSA@Mon04:38:00,FHME@Mon04:54:00,4
169,FHME@Mon04:54:00,FWFG@Mon05:02:00,4
170,FWFG@Mon05:02:00,FHN@Mon05:04:00,4
171,FHN@Mon05:04:00,FHN@Mon05:06:00,4
172,FHN@Mon05:06:00,FO@Mon05:13:00,4
173,FO@Mon05:13:00,FFS@Mon05:16:00,4
174,FFS@Mon05:16:00,FNI@Mon05:23:00,4
175,FNI@Mon05:23:00,FGUR@Mon05:29:00,4
176,FGUR@Mon05:29:00,FF@Mon05:32:00,4
177,FF@Mon05:32:00,FF@Mon05:38:00,4
178,FF@Mon05:38:00,FGUR@Mon05:41:00,4
179,FGUR@Mon05:41:00,FNI@Mon05:43:00,4
180,FNI@Mon05:43:00,FNI@Mon05:45:00,4
181,FNI@Mon05:45:00,FGUR@Mon05:47:00,4
182,FGUR@Mon05:47:00,FF@Mon05:50:00,4
183,FF@Mon05:50:00,FF@Mon05:55:00,4
184,FF@Mon05:55:00,FMST@Mon05:57:00,4
185,FMST@Mon05:57:00,FFS@Mon05:59:00,4
186,FFS@Mon05:59:00,FO@Mon06:02:00,4
187,FO@Mon06:02:00,FHN@Mon06:09:00,4
188,FHN@Mon06:09:00,FHN@Mon06:11:00,4
189,FHN@Mon06:11:00,FWFG@Mon06:13:00,4
190,FWFG@Mon06:13:00,FHME@Mon06:20:00,4
191,FHME@Mon06:20:00,FSA@Mon06:31:00,4
192,FSA@Mon06:31:00,FFD@Mon06:40:00,4
193,FFD@Mon06:40:00,FFU@Mon06:51:00,4
194,FFU@Mon06:51:00,FFU@Mon06:53:00,4
195,FFU@Mon06:53:00,FKHM@Mon07:07:00,4
196,FKHM@Mon07:07:00,FKW@Mon07:22:00,4
197,FKW@Mon07:22:00,FKW@Mon07:23:00,4
198,FKW@Mon07:23:00,FKHM@Mon07:41:00,4
199,FKHM@Mon07:41:00,FFU@Mon07:54:00,4
200,FFU@Mon07:54:00,FFU@Mon07:56:00,4
201,FFU@Mon07:56:00,NMOT@Mon08:08:00,4
202,NMOT@Mon08:08:00,NRB@Mon08:18:00,4
203,NRB@Mon08:18:00,NWH@Mon08:28:00,4
204,NWH@Mon08:28:00,NWH@Mon08:30:00,4
205,NWH@Mon08:30:00,NRB@Mon08:40:00,4
206,NRB@Mon08:40:00,NMOT@Mon08:51:00,4
207,NMOT@Mon08:51:00,FFU@Mon09:02:00,4
208,FFU@Mon09:02:00,FFU@Mon09:04:00,4
209,FFU@Mon09:04:00,FKHM@Mon09:17:00,4
210,FKHM@Mon09:17:00,FKW@Mon09:34:00,4
211,FKW@Mon09:34:00,FKW@Mon09:36:00,4
212,FKW@Mon09:36:00,HJD@Mon09:50:00,4
213,HJD@Mon09:50:00,HG@Mon09:54:00,4
214,HG@Mon09:54:00,HG@Mon09:55:00,4
215,HG@Mon09:55:00,HJD@Mon10:02:00,4
216,HJD@Mon10:02:00,FKW@Mon10:14:00,4
217,FKW@Mon10:14:00,FKW@Mon10:16:00,4
218,FKW@Mon10:16:00,FKHM@Mon10:33:00,4
219,FKHM@Mon10:33:00,FFU@Mon10:45:00,4
220,FFU@Mon10:45:00,FFU@Mon10:47:00,4
221,FFU@Mon10:47:00,FFD@Mon10:57:00,4
222,FFD@Mon10:57:00,FSA@Mon11:06:00,4
223,FSA@Mon11:06:00,FHME@Mon11:19:00,4
224,FHME@Mon11:19:00,FWFG@Mon11:25:00,4
225,FWFG@Mon11:25:00,FHN@Mon11:27:00,4
226,FHN@Mon11:27:00,FHN@Mon11:29:00,4
227,FHN@Mon11:29:00,FWFG@Mon11:31:00,4
228,FWFG@Mon11:31:00,FHME@Mon11:38:00,4
229,FHME@Mon11:38:00,FSA@Mon11:50:00,4
230,FSA@Mon11:50:00,FFD@Mon11:59:00,4
231,FFD@Mon11:59:00,FFU@Mon12:09:00,4
232,FFU@Mon12:09:00,FFU@Mon12:11:00,4
233,FFU@Mon12:11:00,FKHM@Mon12:25:00,4
234,FKHM@Mon12:25:00,FKW@Mon12:41:00,4
235,FKW@Mon12:41:00,FKW@Mon12:43:00,4
236,FKW@Mon12:43:00,HJD@Mon12:57:00,4
237,HJD@Mon12:57:00,HG@Mon13:01:00,4
238,HG@Mon13:01:00,HG@Mon13:03:00,4
239,HG@Mon13:03:00,HORX@Mon13:15:00,4
240,HORX@Mon13:15:00,HAL@Mon13:21:00,4
241,HAL@Mon13:21:00,HSOR@Mon13:25:00,4
242,HSOR@Mon13:25:00,HHI@Mon13:32:00,4
243,HHI@Mon13:32:00,HHI@Mon13:34:00,4
244,HHI@Mon13:34:00,HGGL@Mon13:52:00,4
245,HGGL@Mon13:52:00,HBS@Mon13:57:00,4
246,HBS@Mon13:57:00,HBS@Mon13:58:00,4
247,HBS@Mon13:58:00,HGGL@Mon14:03:00,4
248,HGGL@Mon14:03:00,HHI@Mon14:23:00,4
249,HHI@Mon14:23:00,HHI@Mon14:25:00,4
250,HHI@Mon14:25:00,HSOR@Mon14:32:00,4
251,HSOR@Mon14:32:00,HAL@Mon14:37:00,4
252,HAL@Mon14:37:00,HORX@Mon14:42:00,4
253,HORX@Mon14:42:00,HG@Mon14:53:00,4
254,HG@Mon14:53:00,HG@Mon14:55:00,4
255,HG@Mon14:55:00,HJD@Mon15:02:00,4
256,HJD@Mon15:02:00,FKW@Mon15:14:00,4
257,FKW@Mon15:14:00,FKW@Mon15:16:00,4
258,FKW@Mon15:16:00,FKHM@Mon15:33:00,4
259,FKHM@Mon15:33:00,FFU@Mon15:45:00,4
260,FFU@Mon15:45:00,FFU@Mon15:47:00,4
261,FFU@Mon15:47:00,FFD@Mon15:57:00,4
262,FFD@Mon15:57:00,FSA@Mon16:06:00,4
263,FSA@Mon16:06:00,FHME@Mon16:19:00,4
264,FHME@Mon16:19:00,FWFG@Mon16:25:00,4
265,FWFG@Mon16:25:00,FHN@Mon16:27:00,4
266,FHN@Mon16:27:00,FHN@Mon16:29:00,4
267,FHN@Mon16:29:00,FWFG@Mon16:31:00,4
268,FWFG@Mon16:31:00,FHME@Mon16:38:00,4
269,FHME@Mon16:38:00,FSA@Mon16:50:00,4
270,FSA@Mon16:50:00,FFD@Mon16:59:00,4
271,FFD@Mon16:59:00,FFU@Mon17:09:00,4
272,FFU@Mon17:09:00,FFU@Mon17:11:00,4
273,FFU@Mon17:11:00,FKHM@Mon17:25:00,4
274,FKHM@Mon17:25:00,FKW@Mon17:41:00,4
275,FKW@Mon17:41:00,FKW@Mon17:43:00,4
276,FKW@Mon17:43:00,HJD@Mon17:57:00,4
277,HJD@Mon17:57:00,HG@Mon18:01:00,4
278,HG@Mon18:01:00,HG@Mon18:02:00,4
279,HG@Mon18:02:00,HJD@Mon18:09:00,4
280,HJD@Mon18:09:00,FKW@Mon18:21:00,4
281,FKW@Mon18:21:00,FKW@Mon18:22:00,4
282,FKW@Mon18:22:00,FKW@Mon18:23:00,4
283,FKW@Mon18:23:00,FKHM@Mon18:41:00,4
284,FKHM@Mon18:41:00,FFU@Mon18:54:00,4
285,FFU@Mon18:54:00,FFU@Mon18:56:00,4
286,FFU@Mon18:56:00,NMOT@Mon19:08:00,4
287,NMOT@Mon19:08:00,NRB@Mon19:17:00,4
288,NRB@Mon19:17:00,NWH@Mon19:27:00,4
289,NWH@Mon19:27:00,NWH@Mon19:29:00,4
290,NWH@Mon19:29:00,NRB@Mon19:40:00,4
291,NRB@Mon19:40:00,NMOT@Mon19:50:00,4
292,NMOT@Mon19:50:00,FFU@Mon20:01:00,4
293,FFU@Mon20:01:00,FFU@Mon20:03:00,4
294,FFU@Mon20:03:00,FKHM@Mon20:16:00,4
295,FKHM@Mon20:16:00,FKW@Mon20:34:00,4
296,FKW@Mon20:34:00,FKW@Mon20:36:00,4
297,FKW@Mon20:36:00,HJD@Mon20:50:00,4
298,HJD@Mon20:50:00,HG@Mon20:54:00,4
299,HG@Mon20:54:00,HG@Mon20:55:00,4
300,HG@Mon20:55:00,HJD@Mon21:02:00,4
301,HJD@Mon21:02:00,FKW@Mon21:14:00,4
302,FKW@Mon21:14:00,FKW@Mon21:16:00,4
303,FKW@Mon21:16:00,FKHM@Mon21:33:00,4
304,FKHM@Mon21:33:00,FFU@Mon21:45:00,4
305,FFU@Mon21:45:00,FFU@Mon21:47:00,4
306,FFU@Mon21:47:00,FFD@Mon21:57:00,4
307,FFD@Mon21:57:00,FFD@Mon21:59:00,4
308,FFD@Mon21:59:00,FFU@Mon22:09:00,4
309,FFU@Mon22:09:00,FFU@Mon22:11:00,4
310,FFU@Mon22:11:00,FKHM@Mon22:25:00,4
311,FKHM@Mon22:25:00,FKW@Mon22:41:00,4
312,FKW@Mon22:41:00,FKW@Mon22:43:00,4
313,FKW@Mon22:43:00,HJD@Mon22:57:00,4
314,HJD@Mon22:57:00,HG@Mon23:03:00,4
315,HG@Mon23:03:00,HG@Mon23:05:00,4
316,HG@Mon23:05:00,HN@Mon23:15:00,4
317,HN@Mon23:15:00,HK@Mon23:26:00,4
318,HK@Mon23:26:00,HHML@Mon23:55:00,4
319,HHML@Mon23:55:00,HWU@Mon23:56:00,4
320,HWU@Mon23:56:00,HH@Tue00:02:00,4
321,HH@Tue00:02:00,sink_4,4
322,source_5,FFU@Mon13:07:00,5
323,FFU@Mon13:07:00,FFD@Mon13:15:00,5
324,FFD@Mon13:15:00,FSA@Mon13:25:00,5
325,FSA@Mon13:25:00,FHME@Mon13:38:00,5
326,FHME@Mon13:38:00,FSA@Mon13:50:00,5
327,FSA@Mon13:50:00,FFD@Mon13:59:00,5
328,FFD@Mon13:59:00,FFU@Mon14:09:00,5
329,FFU@Mon14:09:00,FFU@Mon14:11:00,5
330,FFU@Mon14:11:00,FKHM@Mon14:25:00,5
331,FKHM@Mon14:25:00,FKW@Mon14:41:00,5
332,FKW@Mon14:41:00,FKW@Mon14:43:00,5
333,FKW@Mon14:43:00,HJD@Mon14:57:00,5
334,HJD@Mon14:57:00,HG@Mon15:01:00,5
335,HG@Mon15:01:00,HG@Mon15:03:00,5
336,HG@Mon15:03:00,HORX@Mon15:15:00,5
337,HORX@Mon15:15:00,HAL@Mon15:21:00,5
338,HAL@Mon15:21:00,HSOR@Mon15:25:00,5
339,HSOR@Mon15:25:00,HHI@Mon15:32:00,5
340,HHI@Mon15:32:00,HHI@Mon15:34:00,5
341,HHI@Mon15:34:00,HGGL@Mon15:52:00,5
342,HGGL@Mon15:52:00,HBS@Mon15:57:00,5
343,HBS@Mon15:57:00,HBS@Mon15:58:00,5
344,HBS@Mon15:58:00,HGGL@Mon16:03:00,5
345,HGGL@Mon16:03:00,HHI@Mon16:23:00,5
346,HHI@Mon16:23:00,HHI@Mon16:25:00,5
347,HHI@Mon16:25:00,HSOR@Mon16:32:00,5
348,HSOR@Mon16:32:00,HAL@Mon16:37:00,5
349,HAL@Mon16:37:00,HORX@Mon16:42:00,5
350,HORX@Mon16:42:00,HG@Mon16:53:00,5
351,HG@Mon16:53:00,HG@Mon16:55:00,5
352,HG@Mon16:55:00,HJD@Mon17:02:00,5
353,HJD@Mon17:02:00,FKW@Mon17:14:00,5
354,FKW@Mon17:14:00,FKW@Mon17:16:00,5
355,FKW@Mon17:16:00,FKHM@Mon17:33:00,5
356,FKHM@Mon17:33:00,FFU@Mon17:45:00,5
357,FFU@Mon17:45:00,FFU@Mon17:47:00,5
358,FFU@Mon17:47:00,FFD@Mon17:57:00,5
359,FFD@Mon17:57:00,FSA@Mon18:06:00,5
360,FSA@Mon18:06:00,FHME@Mon18:19:00,5
361,FHME@Mon18:19:00,FHME@Mon18:20:00,5
362,FHME@Mon18:20:00,FSA@Mon18:32:00,5
363,FSA@Mon18:32:00,FFD@Mon18:42:00,5
364,FFD@Mon18:42:00,FFU@Mon18:51:00,5
365,FFU@Mon18:51:00,sink_5,5
366,source_2,HH@Mon01:50:00,2
367,HH@Mon01:50:00,HWU@Mon01:55:00,2
368,HWU@Mon01:55:00,HHML@Mon01:56:00,2
369,HHML@Mon01:56:00,HK@Mon02:25:00,2
370,HK@Mon02:25:00,HN@Mon02:36:00,2
371,HN@Mon02:36:00,HG@Mon02:45:00,2
372,HG@Mon02:45:00,HG@Mon02:47:00,2
373,HG@Mon02:47:00,HEBG@Mon02:59:00,2
374,HEBG@Mon02:59:00,FB@Mon03:37:00,2
375,FB@Mon03:37:00,FBHF@Mon03:45:00,2
376,FBHF@Mon03:45:00,FBHF@Mon03:47:00,2
377,FBHF@Mon03:47:00,FFU@Mon04:16:00,2
378,FFU@Mon04:16:00,FFU@Mon04:18:00,2
379,FFU@Mon04:18:00,FFD@Mon04:28:00,2
380,FFD@Mon04:28:00,FSA@Mon04:38:00,2
381,FSA@Mon04:38:00,FHME@Mon04:54:00,2
382,FHME@Mon04:54:00,FWFG@Mon05:02:00,2
383,FWFG@Mon05:02:00,FHN@Mon05:04:00,2
384,FHN@Mon05:04:00,FHN@Mon05:06:00,2
385,FHN@Mon05:06:00,FO@Mon05:13:00,2
386,FO@Mon05:13:00,FFS@Mon05:16:00,2
387,FFS@Mon05:16:00,FNI@Mon05:23:00,2
388,FNI@Mon05:23:00,FGUR@Mon05:29:00,2
389,FGUR@Mon05:29:00,FF@Mon05:32:00,2
390,FF@Mon05:32:00,FF@Mon05:38:00,2
391,FF@Mon05:38:00,FGUR@Mon05:41:00,2
392,FGUR@Mon05:41:00,FNI@Mon05:43:00,2
393,FNI@Mon05:43:00,FFLF@Mon05:50:00,2
394,FFLF@Mon05:50:00,FFLF@Mon05:55:00,2
395,FFLF@Mon05:55:00,FGE@Mon06:07:00,2
396,FGE@Mon06:07:00,FLP@Mon06:18:00,2
397,FLP@Mon06:18:00,RM@Mon06:25:00,2
398,RM@Mon06:25:00,RM@Mon06:27:00,2
399,RM@Mon06:27:00,RP@Mon06:31:00,2
400,RP@Mon06:31:00,RSAB@Mon06:38:00,2
401,RSAB@Mon06:38:00,RGN@Mon06:40:00,2
402,RGN@Mon06:40:00,RK@Mon06:50:00,2
403,RK@Mon06:50:00,RK@Mon06:51:00,2
404,RK@Mon06:51:00,RK@Mon06:56:00,2
405,RK@Mon06:56:00,RDRM@Mon07:03:00,2
406,RDRM@Mon07:03:00,RBB@Mon07:12:00,2
407,RBB@Mon07:12:00,RBB@Mon07:14:00,2
408,RBB@Mon07:14:00,RAP@Mon07:25:00,2
409,RAP@Mon07:25:00,RAP@Mon07:28:00,2
410,RAP@Mon07:28:00,RBB@Mon07:40:00,2
411,RBB@Mon07:40:00,RBB@Mon07:42:00,2
412,RBB@Mon07:42:00,RDRM@Mon07:52:00,2
413,RDRM@Mon07:52:00,RK@Mon07:58:00,2
414,RK@Mon07:58:00,RK@Mon08:00:00,2
415,RK@Mon08:00:00,RGN@Mon08:10:00,2
416,RGN@Mon08:10:00,RSAB@Mon08:12:00,2
417,RSAB@Mon08:12:00,RP@Mon08:19:00,2
418,RP@Mon08:19:00,RM@Mon08:23:00,2
419,RM@Mon08:23:00,RM@Mon08:27:00,2
420,RM@Mon08:27:00,RM@Mon08:30:00,2
421,RM@Mon08:30:00,RM@Mon08:32:00,2
422,RM@Mon08:32:00,FLP@Mon08:40:00,2
423,FLP@Mon08:40:00,FGE@Mon08:50:00,2
424,FGE@Mon08:50:00,FMST@Mon09:06:00,2
425,FMST@Mon09:06:00,FF@Mon09:08:00,2
426,FF@Mon09:08:00,FF@Mon09:13:00,2
427,FF@Mon09:13:00,FMST@Mon09:15:00,2
428,FMST@Mon09:15:00,FFS@Mon09:17:00,2
429,FFS@Mon09:17:00,FO@Mon09:20:00,2
430,FO@Mon09:20:00,FHN@Mon09:27:00,2
431,FHN@Mon09:27:00,FHN@Mon09:29:00,2
432,FHN@Mon09:29:00,FWFG@Mon09:31:00,2
433,FWFG@Mon09:31:00,FHME@Mon09:38:00,2
434,FHME@Mon09:38:00,FSA@Mon09:51:00,2
435,FSA@Mon09:51:00,FFD@Mon10:00:00,2
436,FFD@Mon10:00:00,FFU@Mon10:09:00,2
437,FFU@Mon10:09:00,FFU@Mon10:11:00,2
438,FFU@Mon10:11:00,FKHM@Mon10:25:00,2
439,FKHM@Mon10:25:00,FKW@Mon10:41:00,2
440,FKW@Mon10:41:00,FKW@Mon10:43:00,2
441,FKW@Mon10:43:00,HJD@Mon10:57:00,2
442,HJD@Mon10:57:00,HG@Mon11:01:00,2
443,HG@Mon11:01:00,HG@Mon11:03:00,2
444,HG@Mon11:03:00,HORX@Mon11:15:00,2
445,HORX@Mon11:15:00,HAL@Mon11:21:00,2
446,HAL@Mon11:21:00,HSOR@Mon11:25:00,2
447,HSOR@Mon11:25:00,HHI@Mon11:32:00,2
448,HHI@Mon11:32:00,HHI@Mon11:34:00,2
449,HHI@Mon11:34:00,HGGL@Mon11:52:00,2
450,HGGL@Mon11:52:00,HBS@Mon11:57:00,2
451,HBS@Mon11:57:00,HBS@Mon11:58:00,2
452,HBS@Mon11:58:00,HGGL@Mon12:03:00,2
453,HGGL@Mon12:03:00,HHI@Mon12:23:00,2
454,HHI@Mon12:23:00,HHI@Mon12:25:00,2
455,HHI@Mon12:25:00,HSOR@Mon12:32:00,2
456,HSOR@Mon12:32:00,HAL@Mon12:37:00,2
457,HAL@Mon12:37:00,HORX@Mon12:42:00,2
458,HORX@Mon12:42:00,HG@Mon12:53:00,2
459,HG@Mon12:53:00,HG@Mon12:55:00,2
460,HG@Mon12:55:00,HJD@Mon13:02:00,2
461,HJD@Mon13:02:00,FKW@Mon13:14:00,2
462,FKW@Mon13:14:00,FKW@Mon13:16:00,2
463,FKW@Mon13:16:00,FKHM@Mon13:33:00,2
464,FKHM@Mon13:33:00,FFU@Mon13:45:00,2
465,FFU@Mon13:45:00,FFU@Mon13:47:00,2
466,FFU@Mon13:47:00,FFD@Mon13:57:00,2
